0,1,2,3,4,5,6,7,8,9,10,11,12,13,14 
49,10,3,1,5,1,1,7,6,1,0,0,57,11,8
24,4,4,0,3,3,1,1,4,4,0,0,51,2,6
63,3,5,2,5,1,3,5,1,4,0,0,66,0,0
18,8,2,4,3,1,0,8,6,4,0,0,46,10,2
0,9,9,2,4,3,3,6,5,1,0,0,34,5,2
9,4,10,0,2,4,1,5,6,2,0,0,74,6,11
20,3,4,4,5,5,0,11,2,4,0,0,79,2,2
36,7,7,2,4,3,1,0,0,2,0,0,41,2,7
124,9,4,2,3,2,4,4,5,2,0,0,64,2,6
22,2,11,1,2,4,3,0,5,4,0,0,53,4,1
55,4,10,0,5,5,4,5,4,1,0,0,41,8,6
65,3,5,0,2,3,2,8,4,3,0,0,44,5,1
44,3,23,2,2,5,2,2,0,4,9,0,75,7,2
46,4,6,4,1,4,2,13,1,1,6,0,66,3,0
25,2,4,0,2,4,0,11,4,0,0,0,44,9,0
37,2,12,2,4,3,2,11,4,2,0,0,73,5,11
45,0,15,0,7,4,1,6,6,0,5,0,36,5,3
24,4,5,2,6,1,1,10,2,1,0,0,64,5,0
33,5,17,2,2,3,2,1,3,3,0,0,38,10,2
52,7,2,3,0,1,1,1,2,3,0,0,33,7,5
44,5,11,3,5,2,2,2,0,2,0,0,65,0,7
0,2,4,3,6,3,4,0,3,4,0,0,52,5,9
27,0,2,0,6,0,4,5,3,2,0,0,68,0,3
41,4,2,4,6,5,2,5,5,1,0,0,51,2,6
50,9,4,4,1,2,3,7,4,4,0,0,64,11,7
8,10,7,0,6,1,0,10,6,4,13,0,68,8,0
29,6,1,3,0,3,3,9,2,4,0,0,49,9,7
51,0,5,0,0,4,2,12,1,3,7,0,40,2,10
33,2,3,1,4,4,1,13,2,4,0,0,41,6,11
54,6,3,4,5,5,4,9,6,3,0,0,46,6,6
0,9,0,3,6,3,3,9,1,3,0,0,40,3,11
51,0,4,1,6,3,2,8,2,1,0,0,73,9,5
67,4,12,3,5,3,2,9,0,1,0,0,64,7,6
17,1,12,4,3,4,4,2,2,3,0,0,8,8,11
17,0,2,1,5,1,0,8,5,1,0,0,55,4,5
14,7,7,1,7,5,3,8,1,4,0,0,66,8,9
84,8,4,1,0,1,1,3,3,1,0,0,70,10,8
62,10,13,4,2,1,3,4,3,3,0,0,30,10,11
69,3,5,1,5,2,0,8,0,1,0,0,55,3,0
0,9,7,4,1,0,3,12,5,3,14,0,64,7,4
56,10,4,1,5,2,4,2,5,2,0,0,56,1,0
54,2,22,2,4,3,4,7,0,3,0,0,65,2,5
10,3,3,0,6,1,3,12,5,3,0,0,52,4,9
31,10,15,4,3,4,3,9,1,0,0,0,79,8,2
29,6,7,1,0,4,4,9,6,2,0,0,68,11,10
31,0,7,0,0,2,0,9,0,4,0,0,59,7,0
31,6,2,0,4,0,4,7,1,4,0,0,80,4,5
56,1,8,4,3,0,2,8,2,1,10,0,35,2,6
44,7,3,1,1,4,0,9,3,1,0,0,44,6,0
57,7,2,3,5,1,1,13,0,3,0,0,67,7,0
46,4,3,3,7,1,1,0,0,2,0,0,47,1,2
30,0,4,1,0,4,4,7,6,2,0,0,58,5,9
34,7,11,0,5,0,0,12,1,2,0,0,98,7,4
77,7,6,4,5,2,3,0,0,0,0,0,52,10,0
52,3,6,2,7,0,0,5,4,0,0,0,67,2,11
43,5,6,3,4,0,2,5,4,0,0,0,87,10,9
16,1,7,0,4,0,3,7,2,3,0,0,42,8,11
74,6,5,3,7,5,4,4,4,4,0,0,91,8,0
65,5,5,0,7,0,3,11,5,3,0,0,85,7,2
6,4,6,0,6,3,3,4,1,0,0,0,50,10,5
15,4,21,2,2,5,4,1,5,0,0,0,49,7,9
53,1,7,1,4,1,2,3,0,4,86,0,78,8,9
62,5,14,0,6,3,0,7,2,0,0,0,96,1,8
33,4,22,0,0,3,3,9,6,0,0,0,44,5,5
12,5,2,3,3,0,3,6,4,1,0,0,41,10,4
54,0,8,1,7,1,1,7,2,0,0,0,45,4,8
43,8,5,3,0,0,0,4,6,0,0,0,27,3,2
19,0,11,2,7,2,4,3,4,2,0,0,82,8,9
44,5,4,3,1,2,4,6,4,2,0,0,59,8,2
58,3,2,3,6,5,2,4,4,2,0,0,59,1,8
58,8,3,3,3,1,3,5,5,1,0,0,77,6,7
0,10,6,2,1,2,2,1,6,2,0,0,44,6,6
6,2,7,0,0,0,3,5,6,0,6,0,20,3,11
4,3,3,1,7,4,2,10,2,4,0,0,112,10,7
40,7,3,0,5,3,3,4,2,2,0,0,57,2,9
96,9,14,0,6,0,0,7,6,0,0,0,74,3,5
58,7,7,1,0,2,1,1,1,4,0,0,37,11,1
6,7,2,0,7,3,3,6,5,2,0,0,40,2,4
42,6,2,0,6,3,4,12,1,1,0,0,44,4,7
39,4,5,1,2,5,2,12,4,2,0,0,57,6,1
29,6,8,3,0,0,2,13,5,1,0,0,48,8,11
68,8,7,1,7,2,4,3,2,3,0,94,39,8,7
24,5,8,0,5,3,2,2,5,0,0,0,65,6,0
33,5,5,3,1,4,3,11,0,3,0,0,82,8,9
18,3,6,3,1,0,3,3,4,2,0,0,77,5,9
0,1,105,0,2,3,2,11,0,0,11,0,53,3,2
36,9,6,2,1,4,0,3,2,1,0,0,58,6,2
65,7,2,0,2,0,1,8,0,1,0,0,24,11,7
67,8,7,0,5,4,4,10,2,4,0,18,62,0,8
50,7,6,1,0,2,1,7,2,2,0,0,48,7,8
51,4,3,2,5,5,4,7,3,3,0,0,67,5,3
52,3,3,4,7,5,4,12,1,3,27,0,81,2,10
55,9,20,0,0,1,1,3,5,3,0,0,25,2,5
23,5,2,0,5,4,0,2,4,2,0,0,47,10,10
53,3,2,4,5,4,3,1,2,0,0,0,22,0,5
28,6,9,3,4,1,1,3,2,2,0,0,32,4,4
51,8,5,2,3,2,2,12,4,1,7,0,76,9,1
0,5,8,4,0,0,1,3,5,0,0,0,117,3,8
44,2,2,4,3,2,4,7,4,1,0,0,76,4,5
19,5,18,0,0,1,2,0,6,2,0,0,78,4,6
31,2,6,2,4,4,0,6,5,2,0,0,63,3,7
57,8,7,1,3,0,4,2,0,3,7,0,87,10,6
24,9,7,0,3,1,4,9,4,4,0,0,49,3,5
23,0,7,1,2,0,4,7,0,4,0,0,87,11,6
45,4,8,2,4,0,4,8,0,0,0,0,63,3,2
59,8,2,2,4,5,4,4,4,4,0,0,38,6,10
31,8,124,3,5,0,4,1,6,1,0,0,64,6,4
23,6,2,3,5,3,1,6,1,1,0,0,56,1,7
39,4,9,2,1,3,3,0,4,3,0,0,42,1,8
11,7,1,3,1,3,1,4,3,3,0,0,63,6,1
39,0,10,3,6,3,3,5,6,3,0,0,34,11,4
73,2,9,1,2,1,1,12,4,1,7,0,37,4,6
66,7,6,2,5,1,2,3,0,0,0,0,81,4,9
46,10,3,1,3,3,2,5,1,2,0,0,39,0,3
57,6,10,2,6,0,2,3,2,4,0,0,59,3,11
17,8,4,0,5,0,3,12,1,2,0,0,50,3,11
14,2,4,0,5,3,3,6,0,1,0,0,59,6,5
0,6,5,4,3,4,0,0,3,4,0,0,69,3,7
3,7,8,4,6,1,1,0,0,1,0,0,59,1,0
76,1,2,2,0,5,4,0,0,1,0,0,40,1,0
36,2,8,4,2,1,3,9,4,0,0,0,40,3,8
47,8,1,3,1,1,2,5,6,4,0,0,56,7,11
22,6,24,0,4,1,4,2,3,0,0,0,50,10,7
15,2,9,2,2,2,4,11,6,0,0,0,55,5,7
9,7,5,1,0,0,3,11,4,1,4,0,59,9,2
41,5,10,2,6,3,4,0,6,0,0,0,79,6,0
34,7,9,4,3,5,1,4,2,2,0,0,53,7,2
28,1,6,3,3,2,4,5,6,3,0,0,75,4,8
26,5,7,2,4,3,4,7,4,4,5,0,67,1,10
42,1,124,1,6,2,3,5,1,1,0,108,73,7,6
69,4,1,3,7,0,1,2,0,3,5,0,40,4,2
92,3,1,0,2,4,3,2,3,0,0,0,60,8,2
68,7,3,2,4,0,4,1,3,2,0,0,56,9,8
63,6,3,2,7,0,3,0,6,2,0,0,65,6,1
55,7,2,2,2,1,2,7,2,4,0,0,65,9,11
56,8,9,0,4,3,1,6,0,3,0,0,35,11,9
33,0,3,1,4,1,2,10,1,4,0,0,34,11,4
52,5,2,3,0,5,2,11,4,1,0,0,87,6,3
12,7,0,4,1,0,3,2,5,1,0,0,54,11,0
17,3,3,1,6,0,3,10,1,0,0,0,75,0,0
63,3,3,1,5,0,1,11,1,0,0,0,47,9,4
46,3,1,1,0,4,3,1,5,0,0,0,55,0,5
29,8,10,4,0,1,1,0,3,3,7,0,96,6,6
42,6,3,1,5,0,4,3,4,2,3,0,61,10,2
51,6,2,2,2,0,2,10,0,1,0,0,51,9,0
33,0,10,1,6,5,2,13,3,2,0,0,62,0,6
59,0,5,1,2,3,3,9,4,4,0,0,44,11,1
33,3,4,4,1,4,1,13,0,0,0,92,60,4,1
20,5,8,3,7,5,3,12,5,4,0,0,63,9,3
0,4,5,2,7,3,0,2,3,1,0,0,60,0,4
34,3,4,3,2,4,3,0,2,4,0,0,67,11,3
19,1,4,0,3,3,3,8,2,0,0,0,68,2,2
42,10,1,1,7,2,3,3,1,2,0,0,71,4,6
82,2,26,3,3,2,1,11,6,4,0,0,49,5,1
92,8,5,1,7,5,2,11,5,2,11,0,60,6,9
13,2,6,3,5,5,0,7,3,3,0,0,60,7,0
64,0,10,0,3,5,2,10,2,3,0,0,40,7,2
11,7,16,1,2,2,4,12,6,0,0,0,62,3,11
5,10,2,2,3,5,0,11,1,2,0,0,82,5,9
96,6,6,3,0,2,4,2,1,4,0,0,54,8,4
33,1,2,1,7,5,4,10,1,3,0,0,62,11,10
42,8,3,4,4,0,4,11,6,1,0,0,47,5,11
60,6,2,0,1,0,3,4,0,0,0,0,30,1,8
11,5,9,1,7,1,0,3,4,1,0,0,54,2,10
49,3,4,0,0,2,1,7,4,4,0,0,66,11,2
55,4,13,0,5,4,4,10,4,2,0,0,49,2,6
26,1,1,3,1,5,2,11,0,1,0,0,75,1,8
47,9,6,3,2,0,0,4,5,3,0,0,47,3,4
43,7,6,1,3,0,1,9,0,3,0,0,59,7,7
73,3,3,0,3,5,3,1,4,4,0,0,70,3,10
1,6,5,3,7,2,4,6,3,4,0,0,34,8,1
41,10,7,0,1,5,4,6,6,2,0,0,7,10,8
61,3,2,0,0,5,3,9,0,0,0,0,39,11,4
65,10,3,0,0,4,1,10,3,4,0,0,22,3,5
15,9,7,2,1,3,3,11,5,4,0,0,63,2,4
15,10,2,4,2,0,3,7,3,1,0,0,51,4,9
29,1,6,2,6,2,4,8,3,2,86,0,46,4,4
46,7,22,2,3,3,2,9,2,1,0,92,59,7,9
18,4,8,2,7,1,4,6,2,1,0,47,41,8,9
26,5,4,4,1,1,2,8,3,1,0,0,68,6,8
0,3,2,2,0,4,4,7,5,4,51,0,81,10,6
29,10,2,2,1,5,4,5,1,2,0,0,48,7,1
31,4,16,3,6,3,1,3,3,4,0,0,41,3,4
18,3,1,2,7,0,3,10,1,3,0,0,66,6,6
47,4,7,3,6,5,1,3,5,0,0,0,73,5,10
56,10,3,4,1,5,4,10,1,2,0,0,44,5,5
32,3,8,2,3,5,0,6,4,1,0,0,64,1,11
40,5,2,4,4,1,0,6,1,0,0,0,81,11,4
35,3,18,3,7,0,3,6,2,4,0,0,40,0,8
0,10,9,0,2,5,1,0,0,4,80,0,109,11,10
10,9,8,4,6,5,1,3,3,1,0,0,46,6,10
40,4,10,0,4,3,0,1,3,3,0,0,103,2,3
28,5,6,1,7,1,2,4,6,3,0,0,61,9,11
22,4,15,3,0,3,4,7,4,2,0,0,54,0,7
39,8,2,0,4,5,1,9,5,1,0,0,51,8,8
36,1,8,1,1,0,4,2,2,2,0,25,58,10,3
45,2,3,2,1,5,4,13,0,4,0,0,59,11,8
3,6,6,1,5,5,1,10,0,3,0,0,61,8,10
22,6,21,3,1,0,2,11,6,3,0,0,48,3,8
40,0,14,0,2,1,4,2,0,3,27,0,57,7,2
42,1,1,4,6,0,3,5,6,4,0,0,72,5,5
15,5,8,1,6,0,1,7,3,4,0,0,52,0,2
32,9,9,4,0,5,1,8,3,3,0,0,57,0,2
52,9,11,4,0,5,3,9,3,3,0,0,57,6,8
9,8,4,4,7,4,3,9,4,2,67,0,82,8,5
43,8,4,2,7,1,0,1,1,4,0,0,68,2,5
27,8,11,3,3,0,2,6,4,3,0,0,63,4,8
78,0,5,4,2,3,4,9,1,2,0,0,57,6,2
30,0,3,4,2,1,1,4,0,3,0,0,50,4,0
30,2,9,3,1,4,2,9,5,2,0,0,49,4,10
44,6,10,0,0,3,1,6,2,2,0,0,61,5,4
50,8,4,1,2,4,3,7,1,3,0,0,55,6,6
40,3,47,0,4,2,3,13,2,2,0,0,63,8,1
40,1,17,3,4,5,0,6,5,3,0,0,65,9,11
8,7,2,3,7,4,4,0,5,0,0,0,52,5,11
23,2,6,1,6,4,4,9,3,4,0,0,48,1,6
75,2,5,3,2,2,1,4,3,0,0,0,30,9,0
44,5,5,0,0,0,1,11,4,4,0,0,66,0,6
94,9,6,4,4,4,1,8,0,2,0,0,76,7,7
18,10,75,1,3,4,2,4,0,3,0,9,66,3,10
25,5,21,2,0,0,2,13,3,0,0,0,66,8,6
15,5,2,4,6,4,2,13,6,1,0,0,61,7,6
19,8,4,2,6,0,3,7,3,4,0,0,64,9,8
39,1,23,3,1,4,3,8,1,2,0,0,82,4,4
29,6,9,1,2,0,4,9,0,2,11,0,48,9,10
50,3,3,3,7,1,0,8,5,2,0,0,74,7,2
33,4,5,4,0,4,3,8,5,0,0,0,51,1,0
47,0,4,4,6,2,3,10,2,2,0,0,33,2,9
40,6,11,0,1,5,1,4,6,0,0,0,122,4,10
23,2,11,3,0,4,4,5,3,4,19,0,43,5,5
24,9,1,0,5,5,4,13,3,3,0,0,9,1,9
122,6,16,3,0,2,0,11,1,3,0,0,53,8,7
41,9,1,2,2,0,0,8,3,1,0,0,73,11,8
48,7,14,0,0,5,4,7,6,0,0,0,61,6,11
0,7,13,3,1,3,3,11,6,0,0,0,59,8,0
4,4,14,0,1,1,2,8,4,2,0,0,48,0,0
46,7,6,2,4,2,1,12,6,1,42,0,68,0,9
47,1,6,3,1,1,0,2,0,1,0,0,78,7,2
85,0,8,3,2,4,3,5,2,4,0,0,61,8,10
65,9,5,3,5,0,2,9,1,1,17,0,40,7,6
52,2,6,1,1,2,0,0,1,0,6,0,40,10,1
87,5,15,2,5,2,0,3,6,1,0,0,55,5,3
29,0,4,4,0,1,1,0,3,0,0,0,31,4,9
60,5,19,1,1,0,2,0,6,2,0,0,85,4,3
27,5,5,3,6,1,2,1,5,1,20,0,47,2,8
29,6,2,3,3,0,2,3,3,4,0,0,71,1,10
76,0,6,0,5,2,4,6,4,3,0,0,73,9,3
0,4,4,4,6,3,4,7,5,2,0,0,52,5,9
8,7,6,2,2,4,3,10,2,1,0,0,28,6,9
28,5,10,3,5,5,0,7,5,1,0,0,70,6,1
31,10,3,1,3,1,3,0,5,4,0,0,19,0,5
66,10,2,3,3,1,4,5,2,1,0,0,51,10,4
11,8,3,3,3,2,4,2,4,4,0,0,29,3,10
47,8,1,3,0,3,3,9,1,2,0,0,109,10,5
11,0,21,2,5,0,4,1,1,3,93,0,34,0,10
40,5,1,3,2,4,0,7,4,0,0,0,51,6,1
53,0,14,1,0,3,2,10,3,2,0,0,37,9,2
49,3,1,4,4,1,2,8,0,1,0,0,45,6,5
22,1,2,2,6,0,1,3,2,4,6,0,56,2,8
51,1,0,1,3,0,2,8,4,4,0,0,44,5,0
11,6,25,0,7,4,0,6,2,0,0,0,77,7,8
41,9,1,3,6,1,3,1,3,3,0,0,73,11,0
75,6,2,3,3,4,3,11,1,0,109,0,53,1,1
51,5,2,4,5,0,0,10,6,2,0,0,58,2,9
33,0,15,4,4,0,3,4,6,3,0,0,74,8,1
31,6,5,2,6,2,0,3,0,2,0,0,35,5,4
9,6,6,1,4,1,3,0,6,0,0,0,67,11,6
68,9,3,1,3,5,3,11,5,0,0,0,65,3,4
0,8,14,3,2,3,2,3,2,3,0,0,36,11,11
8,10,1,0,6,5,2,4,2,0,0,0,55,3,0
24,3,4,0,2,4,3,1,3,0,0,0,60,10,7
38,0,4,4,3,0,3,10,6,0,1,0,43,2,3
23,9,13,1,0,4,0,5,6,4,0,0,48,8,9
2,0,3,0,0,4,0,5,4,4,0,0,73,3,1
5,4,5,2,5,3,1,6,2,3,0,0,24,7,11
85,3,4,0,7,0,3,5,3,0,0,0,62,6,5
26,3,1,3,2,0,2,10,0,2,0,0,64,9,7
16,3,6,0,4,4,0,12,5,0,0,0,37,3,5
35,9,5,4,5,3,2,1,4,4,0,0,53,2,11
45,1,6,3,4,3,4,3,3,3,0,0,65,4,6
14,6,8,4,1,3,3,2,6,1,0,0,83,10,4
118,8,2,2,7,5,1,1,0,4,0,0,38,10,7
27,7,5,0,7,4,0,12,6,4,0,0,124,3,3
34,1,6,2,0,5,0,12,4,4,0,0,66,2,0
36,6,9,0,4,5,4,4,4,1,0,0,46,7,3
49,4,6,1,3,5,1,0,0,4,0,0,83,8,0
49,6,14,1,2,2,1,4,5,2,0,0,50,6,6
3,9,3,2,7,1,1,2,4,1,0,100,41,1,0
66,5,7,0,3,4,2,5,6,1,0,0,56,2,7
66,0,22,4,1,5,4,7,3,2,0,27,80,7,0
18,5,5,3,6,5,1,2,4,1,0,0,50,7,6
9,10,5,4,4,2,1,8,6,3,0,103,39,7,4
62,9,2,4,2,3,2,4,6,0,0,0,29,3,6
26,8,2,1,7,1,3,11,0,4,0,0,45,2,5
70,3,9,3,6,5,2,5,6,3,0,37,0,0,1
52,2,8,2,5,5,4,8,6,4,0,0,54,10,0
63,2,1,4,3,2,3,6,1,0,0,0,45,0,1
40,6,17,2,6,3,4,1,5,4,0,0,80,0,8
71,8,2,3,1,3,0,12,6,1,0,0,35,0,6
46,5,6,0,7,5,4,6,6,3,0,0,73,1,8
49,10,8,1,1,4,1,10,4,1,0,0,23,8,2
29,4,2,1,2,3,3,12,0,3,0,0,48,4,7
4,0,3,3,6,0,0,13,5,3,3,0,55,3,8
77,10,2,1,6,4,2,11,3,3,0,0,37,10,3
0,6,9,1,4,5,1,4,0,0,0,0,53,8,9
35,9,95,3,4,1,2,0,0,3,0,0,47,9,9
66,2,2,3,3,5,2,10,6,4,0,0,46,8,2
24,10,12,3,3,0,4,8,4,1,0,0,62,5,3
57,5,12,2,0,3,4,10,3,2,0,0,75,3,0
75,7,2,4,0,1,1,4,6,0,0,40,33,1,3
45,3,14,1,6,5,0,4,4,1,0,0,75,9,4
0,9,6,1,6,5,3,2,1,0,54,0,58,7,11
0,8,62,3,0,0,3,11,0,4,0,0,64,7,11
20,4,7,0,3,4,0,6,2,3,0,0,58,0,8
17,0,9,2,7,4,1,0,5,1,0,0,66,9,0
24,10,3,2,6,5,3,7,4,3,0,0,58,7,9
42,6,4,2,4,5,0,5,0,1,0,0,67,5,6
83,7,2,1,7,1,0,7,1,1,0,0,46,2,5
40,10,1,1,5,0,4,11,5,0,0,0,86,8,8
20,10,2,0,3,4,1,10,4,4,11,0,81,0,2
76,10,2,3,4,5,2,1,1,4,0,0,22,3,3
44,6,2,2,4,5,0,0,5,4,0,0,81,1,4
43,7,2,2,1,0,2,13,4,0,0,0,84,9,7
49,3,21,2,3,0,0,5,1,4,0,0,87,9,10
0,5,3,2,2,2,0,3,0,2,0,0,61,2,7
13,7,89,0,4,3,4,4,1,1,0,0,45,10,7
31,6,1,1,0,1,0,13,1,4,0,0,27,3,9
59,8,14,0,3,5,0,7,5,0,0,123,59,11,6
56,8,5,1,1,0,1,0,1,3,0,0,58,1,2
0,6,3,1,2,5,3,7,5,1,0,0,68,1,10
43,0,8,0,3,1,0,10,2,1,0,0,55,4,7
34,6,1,1,3,0,3,1,2,0,0,0,64,11,7
21,6,10,3,0,0,1,12,4,2,0,0,66,10,1
43,3,3,4,1,5,0,0,4,2,0,0,66,0,2
44,1,13,0,1,3,3,10,1,1,0,0,78,6,2
49,10,6,2,5,0,4,2,6,2,0,0,71,9,9
36,4,8,3,0,2,3,4,2,3,0,0,90,3,3
66,4,15,2,2,1,3,3,3,1,0,82,52,6,0
61,10,2,0,1,5,2,4,2,2,54,0,85,6,4
29,8,4,1,0,2,0,4,1,2,0,0,63,7,5
16,3,8,0,3,2,4,4,5,2,0,0,35,5,6
24,4,8,1,0,5,0,6,5,0,0,0,24,6,8
68,5,11,2,4,2,4,9,5,1,0,0,33,9,8
0,9,6,0,7,5,1,12,3,0,0,0,50,3,3
32,8,9,3,0,5,4,12,4,2,0,0,38,0,9
11,0,4,0,4,4,0,4,6,1,0,0,37,5,9
7,1,2,1,6,5,0,6,1,0,0,0,68,4,6
11,1,1,1,1,1,0,9,5,3,0,0,47,3,11
73,1,3,0,6,1,4,5,5,3,0,0,67,11,9
19,4,1,0,6,4,0,3,0,4,0,0,44,8,11
20,3,14,3,7,4,0,8,2,3,0,0,22,2,5
13,8,73,1,0,1,4,8,3,0,0,0,18,5,0
17,4,5,1,6,0,1,2,6,2,115,0,51,8,2
17,1,4,0,6,4,4,13,0,1,20,0,30,1,0
20,8,6,0,5,5,2,8,1,4,0,0,48,8,9
67,10,15,1,3,0,3,4,6,3,0,0,32,5,8
54,10,1,2,5,2,0,1,3,0,0,0,36,5,9
60,7,4,4,4,5,0,1,0,1,20,0,65,0,2
43,2,6,1,1,4,3,12,2,2,0,0,58,8,5
5,10,1,1,7,0,4,4,5,4,0,0,51,7,0
7,6,3,2,5,1,3,4,2,4,0,0,74,5,0
39,4,11,1,0,5,0,8,6,0,0,0,75,3,0
33,9,11,0,0,1,0,6,6,2,0,0,72,11,6
4,6,6,2,6,2,0,13,3,1,9,0,38,0,9
24,3,10,3,5,3,4,0,0,3,0,0,59,9,4
23,0,3,3,3,1,4,8,5,4,0,0,82,4,8
63,9,1,0,6,3,4,11,0,2,0,0,28,7,11
67,10,0,1,0,5,1,9,3,0,0,0,39,6,5
46,3,9,0,1,3,2,8,2,4,0,0,50,7,2
13,10,20,0,7,1,4,12,0,3,0,0,47,0,3
5,6,4,2,3,2,2,6,3,2,0,0,51,9,10
30,6,2,0,5,4,1,4,3,2,0,0,65,5,11
0,3,3,4,2,1,1,3,5,1,0,0,29,11,5
40,7,4,0,4,3,1,3,4,4,0,0,81,10,5
26,7,0,2,3,1,1,7,3,0,0,0,106,7,3
18,4,10,0,0,0,2,2,0,3,0,0,56,6,1
0,8,2,1,3,4,2,7,1,3,0,0,85,5,3
47,0,9,4,1,5,2,12,2,4,0,0,44,9,5
50,3,3,1,4,4,4,13,4,3,0,0,47,4,9
66,9,8,3,5,2,1,3,5,0,0,120,42,11,2
35,5,6,0,4,2,4,1,0,4,0,5,41,9,3
52,5,3,2,4,3,4,6,3,4,0,0,41,9,5
45,1,4,4,0,0,2,6,1,1,0,0,54,3,5
52,2,11,4,6,4,1,3,5,0,0,0,36,4,2
63,3,4,1,0,0,3,11,1,0,0,0,44,0,9
26,2,4,3,5,1,3,8,5,4,0,0,64,10,6
0,10,15,3,7,5,3,9,0,0,0,0,62,10,4
6,5,2,2,5,1,4,11,6,4,0,0,39,10,6
31,6,5,2,6,2,0,3,4,3,0,0,39,1,8
35,6,7,1,2,1,2,9,2,4,0,0,37,6,5
0,6,6,3,7,4,2,9,5,4,0,0,69,8,4
37,2,4,1,7,4,2,6,0,0,7,0,52,2,8
47,4,0,1,1,3,3,9,1,4,0,0,58,4,4
44,0,1,1,3,5,1,11,4,0,0,1,56,1,7
29,2,3,0,5,5,4,12,3,4,0,0,71,5,10
26,2,2,2,7,1,3,11,5,1,0,0,73,11,5
82,8,99,0,3,2,4,5,1,2,0,0,58,7,5
25,8,7,2,6,1,4,3,1,1,0,0,53,0,6
69,9,1,1,4,1,0,6,3,0,0,0,75,3,1
0,8,13,4,1,4,3,7,2,1,0,0,71,2,9
0,5,4,2,3,5,2,7,6,3,0,27,50,0,4
32,5,8,0,0,2,4,8,5,4,0,0,41,10,10
17,7,7,0,5,1,1,5,0,3,0,0,47,6,11
29,2,3,4,3,3,4,8,4,4,0,0,62,2,1
69,7,16,2,5,2,1,8,2,2,0,0,52,8,1
54,9,6,2,5,3,4,1,2,0,0,0,67,10,9
40,2,7,4,0,1,2,2,5,0,0,0,62,3,8
48,3,6,4,2,1,0,9,2,4,0,0,91,11,0
56,1,8,4,6,0,2,5,2,1,0,0,40,3,9
0,0,8,0,3,4,0,4,2,3,54,0,39,0,8
0,8,3,2,7,0,3,12,6,1,0,0,28,4,11
59,5,3,2,6,1,0,12,4,3,0,0,64,9,2
48,6,5,3,5,5,4,5,1,2,0,0,68,10,8
40,10,6,1,0,4,2,12,5,4,0,0,40,3,3
58,3,4,4,6,4,2,1,2,0,0,0,37,7,5
58,0,2,4,6,2,0,1,6,0,0,0,83,4,1
50,4,2,1,0,4,3,0,6,3,0,2,72,6,7
33,7,6,0,6,5,2,1,2,0,0,0,70,8,9
30,0,13,2,4,1,4,13,0,4,0,0,57,2,3
22,9,4,2,4,4,2,1,1,2,0,0,47,11,0
48,5,7,2,1,0,2,10,4,4,0,0,70,5,0
0,4,3,4,7,2,1,3,5,2,0,0,46,2,6
47,5,21,0,3,3,3,11,3,0,0,0,105,2,8
35,3,3,1,3,3,4,3,2,0,6,0,69,10,5
31,5,14,3,6,3,3,5,2,4,2,0,51,7,1
42,10,4,3,7,3,2,5,1,0,0,0,106,8,4
78,10,21,2,5,1,0,4,0,0,0,0,44,1,11
80,2,7,4,0,5,3,2,3,1,0,5,33,6,10
53,6,4,3,3,3,2,7,2,1,0,0,76,1,5
23,8,5,0,0,3,2,5,3,1,0,0,51,8,8
55,10,5,2,5,4,4,6,6,3,0,0,75,4,10
10,7,9,1,4,4,2,10,6,1,42,0,63,5,5
22,8,10,0,2,3,3,2,4,4,0,0,47,8,5
44,3,4,3,6,5,1,4,4,1,0,0,36,10,4
61,3,25,3,1,4,2,9,2,2,0,0,36,9,9
41,6,4,4,5,4,4,9,5,4,0,0,59,0,11
56,8,2,0,1,0,0,2,2,3,0,117,47,1,6
26,7,4,2,0,4,2,7,6,3,0,0,68,8,6
48,7,3,3,5,4,2,11,0,3,0,0,72,10,5
45,1,2,3,4,1,3,5,6,4,4,0,64,10,4
67,9,2,4,2,1,4,9,6,0,0,0,42,8,6
37,2,20,0,6,0,4,7,4,2,0,0,33,7,5
36,2,6,3,1,3,1,0,3,1,0,0,56,1,9
60,4,12,4,7,2,1,10,1,4,0,0,64,4,11
12,0,13,1,2,2,4,10,3,4,0,60,60,4,7
12,10,7,4,2,2,0,7,3,1,1,0,49,11,6
24,7,8,1,0,3,4,0,4,4,15,0,30,8,11
47,9,3,0,5,4,0,12,4,3,0,0,65,9,9
57,5,10,1,3,4,3,7,5,0,0,0,54,0,5
46,1,15,4,3,1,1,1,1,0,0,0,64,5,11
8,0,18,4,7,3,0,11,3,4,0,0,67,1,11
50,5,4,0,1,3,2,12,4,1,0,103,42,7,11
9,8,10,4,1,0,4,8,2,2,0,0,26,9,3
37,0,4,0,5,3,3,9,5,3,0,0,48,1,11
18,8,26,1,3,3,2,5,3,2,0,0,40,1,4
29,0,3,0,6,5,2,10,0,1,0,0,56,3,9
41,4,9,4,6,1,3,9,4,0,0,19,77,5,3
46,5,19,0,0,4,4,12,1,0,0,0,56,2,11
44,0,3,0,2,1,4,0,1,0,0,0,66,1,8
71,3,4,2,7,3,0,4,6,2,19,0,54,7,1
0,4,10,1,0,0,2,13,6,0,0,0,20,6,5
58,1,8,1,5,1,4,8,3,2,0,0,36,3,9
64,8,8,3,1,0,0,11,5,3,0,0,40,10,5
21,10,3,0,6,4,2,11,4,0,0,0,61,8,0
6,9,10,3,4,1,1,4,1,0,0,0,25,1,10
